meeting_id,demo_booked,email,first_name,last_name,company_name,demo_status,rep,demo_scheduled,segment
6a2a565a-8236-4d31-aec3-bfe7bd717560,06/25/2025,stephanie.williams@nimbusventures.com,Stephanie,Williams,Nimbus Ventures,Held,Morgan Brown,07/10/2025,MM
84ce4ac6-91de-489c-911c-a2f5ffc5028f,27-Jun-25,michael.ochoa@castro-harveygroup.com,Michael,Ochoa,Castro-Harvey Group,Scheduled,Alex Smith,07-13-2025,MM
139a06f3-034b-4dde-b4e9-6dad51ef2b2c,04-15-2025,robert.harrison@summitdevices.com,Robert,Harrison,Summit Devices,no show,Morgan Brown,"Apr 17, 2025",MM
231fc925-6775-4003-b8ff-67c36e775f7c,"Jul 02, 2025",angie.aguilar@tanner-technologies.com,Angie,Aguilar,Tanner Technologies,Scheduled,Jordan Johnson,2025/07/22 0:00,MM
23ebb3ce-6398-4159-94aa-a4b36b48b7df,01 July 2025,elizabeth.perkins@stellardynamics.com,Elizabeth,Perkins,Stellar Dynamics,Scheduled,Jordan Johnson,17/07/2025,MM
52e99868-814a-4607-98f4-f0be6b5ee468,02 July 2025,shelia.wallace@pioneerdevices.com,Shelia,Wallace,Pioneer Devices,Held,Jordan Johnson,20 July 2025,MM
026f3337-af2d-424d-a7af-5ec2b6d9180e,20250423,paul.castaneda@apexenterprises.com,Paul,Castaneda,Apex Enterprises,No-Show,Casey Miller,2025-04-24,ENT
dec20659-9f93-45ff-b2f6-9038e6d4b7d3,20250414,cynthia.morris@quantumdevices.com,Cynthia,Morris,Quantum Devices,Held,Alex Smith,20250417,MM
fa6704b7-c99d-47ae-a16c-67c4dbdd0e90,"Jun 24, 2025",thomas.burke@nelson-cruzworks.com,Thomas,Burke,Nelson-Cruz Works,No-Show,Jordan Johnson,"Jul 08, 2025",MM
bb2e4962-a04b-44e7-8fa6-0da8f3d0d7af,2025-04-30,margaret.coleman@goldenservices.com,Margaret,Coleman,Golden Services,Held,Jordan Johnson,2025/05/04 0:00,MM
3bbb72f5-8425-4c75-a995-03466292c2ef,06/17/2025,parker.cain@goldenworks.com,Parker,Cain,Golden Works,Held,Taylor Lee,20250630,MM
0d915a16-a8e5-4722-a86b-85eb32d709b9,29-Jun-25,michael.elliott@silveranalytics.com,Michael,Elliott,Silver Analytics,Scheduled,Alex Smith,07-18-2025,MM
de74af5f-02d2-4478-b5db-afc7bbb989c3,15/06/2025,anna.preston@martinezstudios.com,Anna,Preston,Martinez Studios,No-Show,Riley Davis,"Jun 21, 2025",SMB
13cb1751-93e7-4f5c-b861-ac0867503e1f,05 July 2025,holly.wood@silverglobal.com,Holly,Wood,Silver Global,Scheduled,Taylor Lee,23/07/2025,MM
a4759f98-6532-4373-9d25-7d3fa5cef864,09/07/2025,mercedes.rubio@welch-thompsonsystems.com,Mercedes,Rubio,Welch-Thompson Systems,Scheduled,Jordan Johnson,07/26/2025,MM
2125c406-cee2-4b18-90c5-8e845cbcbff3,20250513,jeffrey.mendez@lunartechnologies.com,Jeffrey,Mendez,Lunar Technologies,Held,Taylor Lee,"May 18, 2025",MM
bd908eb5-8e4d-4451-acfd-322d9fa515dc,20250514,glen.wood@novaventures.com,Glen,Wood,Nova Ventures,Held,Riley Davis,"May 20, 2025",SMB
97a6235b-9ddc-4fd2-b2cf-e8aed68b6dd6,10 July 2025,amanda.cunningham@anderson-reyesstudios.com,Amanda,Cunningham,Anderson-Reyes Studios,Scheduled,Alex Smith,2025/07/28 0:00,MM
891bd5d4-043f-4fa3-bda6-54c9cd1cdde3,06/23/2025,christopher.alexander@howard-partners.com,Christopher,Alexander,Howard Partners,No-Show,Jordan Johnson,07-07-2025,MM
ab51b5a4-6039-4d7f-9b60-1e4f722e89e4,20250512,brenda.thornton@summittechnologies.com,Brenda,Thornton,Summit Technologies,Held,Alex Smith,2025/05/17 0:00,MM
4648be94-d56d-46d6-abf8-bc736aa230ec,07/01/2025,tommy.walter@summitenterprises.com,Tommy,Walter,Summit Enterprises,Scheduled,Jordan Johnson,07/17/2025,MM
ec3bf865-11b3-4f36-b4ed-3daf1ded859e,2025-07-11,dylan.jackson@mckinney-systems.com,Dylan,Jackson,Mckinney Systems,Scheduled,Alex Smith,07-27-2025,MM
ddf8229b-b83a-4a1c-b1dd-4f5fff4c48ee,2025-06-18,christopher.guerra@lunarsolutions.com,Christopher,Guerra,Lunar Solutions,Held,Jordan Johnson,2025-07-04,MM
61292e4e-eedd-48f3-814b-f3363aac09d9,2025-06-07,tracy.burke@lunarcapital.com,Tracy,Burke,Lunar Capital,Held,Alex Smith,2025-06-25,MM
a232e70b-155a-43f7-9471-eb170480dd41,14/06/2025,timothy.duncan@phoenixinnovations.com,Timothy,Duncan,Phoenix Innovations,Held,Taylor Lee,06/30/2025,MM
bf421c08-3fcc-48de-b80d-a0bfaf670bb8,16 April 2025,jonathan.lawrence@vertexgroup.com,Jonathan,Lawrence,Vertex Group,No-Show,Alex Smith,"Apr 17, 2025",ENT
ee9a2fd4-d2cd-433e-bfb9-aa6f1b61f59f,06/28/2025,jasmine.beltran@forgelabs.com,Jasmine,Beltran,Forge Labs,Scheduled,Jordan Johnson,17 July 2025,MM
ab7cad7f-18a3-43d4-9c77-91705ec75448,2025/07/08 0:00,jesse.baker@mcpherson-capital.com,Jesse,Baker,Mcpherson Capital,Scheduled,Morgan Brown,25-Jul-25,MM
300c2fbd-969c-478f-b00c-53ea378d82e7,24 June 2025,robert.gomez@edwards-ventures.com,Robert,Gomez,Edwards Ventures,no show,Alex Smith,06 July 2025,MM
0053183d-0701-4e36-bc5c-6078f2afd67c,20250707,nancy.gonzalez@lewisservices.com,Nancy,Gonzalez,Lewis Services,Scheduled,Taylor Lee,07/23/2025,MM
1d15653e-a43d-4718-b316-69f0e165153e,07/05/2025,ian.reese@christian-boothpartners.com,Ian,Reese,Christian-Booth Partners,Scheduled,Taylor Lee,18 July 2025,ENT
534184c3-73c2-4939-a593-ca2de3d4558c,25-Jun-25,erin.edwards@cascadeglobal.com,Erin,Edwards,Cascade Global,Held,Jordan Johnson,07-07-2025,MM
1b5eef93-7b7a-4a01-909b-b668df6dd3f9,2025-07-01,william.jones@redwooddevices.com,William,Jones,Redwood Devices,Scheduled,Morgan Brown,21-Jul-25,MM
9d5eac0c-973e-4006-9d82-4e1112e6eea7,06-15-2025,lauren.daniels@cascadestudios.com,Lauren,Daniels,Cascade Studios,Held,Taylor Lee,20250625,ENT
03edc609-bfc0-4a5a-ba94-4fa17c55eda0,"Jun 16, 2025",tiffany.wells@hernandez-dawsonservices.com,Tiffany,Wells,Hernandez-Dawson Services,No-Show,Quinn Thomas,19/06/2025,ENT
54940253-7256-418d-87da-2723a13a4fbe,2025-06-26,matthew.rowe@morris-systems.com,Matthew,Rowe,Morris Systems,No-Show,Alex Smith,20250707,MM
5029b4f3-a502-4ec2-bfcb-be0e937c7be0,13/05/2025,heather.bolton@mosaicpartners.com,Heather,Bolton,Mosaic Partners,Held,Casey Miller,"May 15, 2025",ENT
baaef697-7a94-4ca5-a990-241948722808,25/06/2025,jeremy.mccarty@bauernetworks.com,Jeremy,Mccarty,Bauer Networks,No-Show,Taylor Lee,06 July 2025,MM
1308b328-809a-410f-b2db-3de7e655ad24,06/28/2025,vanessa.howard@horizonanalytics.com,Vanessa,Howard,Horizon Analytics,No-Show,Morgan Brown,08-Jul-25,MM
0e2ed16e-a1b2-45c1-855b-b361558a827d,05-Jul-25,michael.evans@nimbusnetworks.com,Michael,Evans,Nimbus Networks,Scheduled,Taylor Lee,"Jul 17, 2025",MM
704e9279-b46a-4a9d-a27b-c105df7dfd4b,04/13/2025,courtney.gonzalez@quantumworks.com,Courtney,Gonzalez,Quantum Works,Held,Casey Miller,19 April 2025,ENT
0d3d425f-a122-4bff-a22c-54a834473978,2025/05/25 0:00,richard.rodriguez@forgeworks.com,Richard,Rodriguez,Forge Works,Held,Quinn Thomas,20250529,ENT
7e7913f0-aa98-402d-8d89-7d207897d520,2025/04/13 0:00,shannon.jones@goldenstudios.com,Shannon,Jones,Golden Studios,Held,Casey Miller,"Apr 17, 2025",ENT
a33340b9-36da-4f7b-9128-19d01a25d135,07/06/2025,bobby.guerrero@redwoodventures.com,Bobby,Guerrero,Redwood Ventures,Scheduled,Morgan Brown,20250714,MM
56bf1732-ec6a-4789-aae0-c1ff08bd16c8,20250701,jamie.pearson@haynes-watsonstudios.com,Jamie,Pearson,Haynes-Watson Studios,no show,Riley Davis,06/07/2025,SMB
fa55a8a6-f17d-4aec-a5d7-d942d378d9a6,20250526,sherri.baker@redwoodservices.com,Sherri,Baker,Redwood Services,Held,Casey Miller,28 May 2025,ENT
f028b7ac-9636-4cbd-9914-b8c32735ca8a,23 June 2025,mike.allen@stellarservices.com,Mike,Allen,Stellar Services,Held,Taylor Lee,2025/07/04 0:00,MM
4b9ac7c5-0d68-43a8-af3b-e59ce59cb41a,05/03/2025,lisa.hensley@titancapital.com,Lisa,Hensley,Titan Capital,Held,Jordan Johnson,20250505,MM
b1557ba6-beec-4861-91b6-3fcf60d9439a,2025/07/07 0:00,katie.mcneil@forgedevices.com,Katie,Mcneil,Forge Devices,Scheduled,Morgan Brown,2025-07-26,ENT
03ee6bba-9d5c-4960-bae5-7f939010cb45,20250622,andrea.hubbard@lunardynamics.com,Andrea,Hubbard,Lunar Dynamics,Held,Taylor Lee,06-Jul-25,MM
6f21d286-ad9a-4be2-a430-47c434ce7254,07/07/2025,bryan.gomez@mosaicanalytics.com,Bryan,Gomez,Mosaic Analytics,Scheduled,Taylor Lee,24 July 2025,MM
a84a75ee-f662-4c5d-a390-e3b8a56f4b23,2025-07-10,richard.hayes@obrien-services.com,Richard,Hayes,Obrien Services,Scheduled,Alex Smith,25-Jul-25,MM
b30d45bc-ddae-401f-a2ee-6def414e9fdc,04/16/2025,laura.roberts@lunardevices.com,Laura,Roberts,Lunar Devices,Held,Alex Smith,18-Apr-25,MM
82431aa5-c2d1-4615-ae0d-24823d4b9323,16-Jun-25,john.whitehead@apexservices.com,John,Whitehead,Apex Services,Held,Morgan Brown,01-Jul-25,MM
79fce933-d1b4-4eeb-bbba-a63d993e4542,11/07/2025,richard.roth@phelps-global.com,Richard,Roth,Phelps Global,Scheduled,Morgan Brown,26 July 2025,MM
b4ab957a-c00c-4537-a70e-d41156055d0d,20250705,sara.fuller@goldenventures.com,Sara,Fuller,Golden Ventures,Scheduled,Morgan Brown,2025/07/15 0:00,MM
fad5f1f9-3654-4448-9c6a-040fb387d0cf,06-27-2025,jeffery.berry@reeves-networks.com,Jeffery,Berry,Reeves Networks,Scheduled,Morgan Brown,2025/07/13 0:00,MM
c5fed7d3-f0dd-48c2-afd6-a0dc296deda3,"Jun 01, 2025",lisa.archer@forgestudios.com,Lisa,Archer,Forge Studios,No-Show,Taylor Lee,13/06/2025,MM
18c7e4a4-5583-4174-8351-144cee6435bb,"Jul 03, 2025",elizabeth.olsen@shaffer-partners.com,Elizabeth,Olsen,Shaffer Partners,No-Show,Casey Miller,07/04/2025,ENT
32aa91c4-a424-43b1-bf42-bebb0281bb17,28/04/2025,jessica.callahan@stellarglobal.com,Jessica,Callahan,Stellar Global,Held,Casey Miller,05/04/2025,ENT
f7085551-e9ca-4ab1-9f6b-77ed6f17f397,27 June 2025,travis.smith@hernandez-innovations.com,Travis,Smith,Hernandez Innovations,No-Show,Morgan Brown,2025-07-08,MM
be7ffa9d-1739-4baa-a37e-8756752e9648,06/10/2025,kevin.oconnor@cascadenetworks.com,Kevin,Oconnor,Cascade Networks,No-Show,Alex Smith,26 June 2025,MM
4f36e9ec-8854-4295-a84f-1b572b2a3cd4,01/07/2025,julia.smith@west-wilsonglobal.com,Julia,Smith,West-Wilson Global,Scheduled,Alex Smith,07/12/2025,MM
2dcba4ce-6aa3-4cb3-b6a9-8c6265e9b96d,20250421,joanna.pacheco@nimbusholdings.com,Joanna,Pacheco,Nimbus Holdings,Held,Taylor Lee,23 April 2025,MM
ea504908-e34c-4944-b4ca-f76dd4e0f2cf,11 June 2025,matthew.foster@apexcapital.com,Matthew,Foster,Apex Capital,No-Show,Alex Smith,2025/06/28 0:00,MM
028c5812-103f-4c34-870a-1d76c7f20142,26-Apr-25,anthony.rodriguez@titanconsulting.com,Anthony,Rodriguez,Titan Consulting,Held,Riley Davis,04/28/2025,SMB
8a1d8d8f-14ef-4e3f-9497-925f4b2c7ec7,03/05/2025,richard.aguirre@summitpartners.com,Richard,Aguirre,Summit Partners,Held,Casey Miller,20250505,ENT
71e89d5c-6b44-4f58-9c72-b1245c9cbfeb,"Apr 12, 2025",donna.landry@apexinnovations.com,Donna,Landry,Apex Innovations,Held,Casey Miller,04/13/2025,ENT
f1f6eadd-c23b-4c23-9a29-c2152f21e5bd,06-23-2025,joseph.mullen@johnstondynamics.com,Joseph,Mullen,Johnston Dynamics,No-Show,Morgan Brown,07-04-2025,MM
8290bdce-428b-4877-a3b3-85ff57c25044,05-19-2025,megan.nelson@summitinnovations.com,Megan,Nelson,Summit Innovations,Held,Alex Smith,"May 23, 2025",ENT
e9d28668-3d6c-4d16-b447-dc1a8f5078a5,20250704,renee.miller@glover-chanconsulting.com,Renee,Miller,Glover-Chan Consulting,Scheduled,Alex Smith,2025-07-17,MM
fa6704b7-c99d-47ae-a16c-67c4dbdd0e90,"Jun 24, 2025",thomas.burke@nelson-cruzworks.com,Thomas,Burke,Nelson-Cruz Works,No-Show,Jordan Johnson,"Jul 08, 2025",MM
98767e5f-1784-4e53-b93f-ff847b5c560b,20250504,stephanie.ross@horizonservices.com,Stephanie,Ross,Horizon Services,No-Show,Quinn Thomas,"May 07, 2025",ENT
dd7da025-7c75-46c9-afc9-73cbf2c288cc,20250705,sean.horne@garciaanalytics.com,Sean,Horne,Garcia Analytics,No-Show,Casey Miller,07/10/2025,ENT
a234f099-d133-4c4b-a422-ff2b6f2b8a11,10-Jul-25,michelle.parsons@blackwell-technologies.com,Michelle,Parsons,Blackwell Technologies,Scheduled,Casey Miller,28/07/2025,ENT
7aafbbfc-36a2-40b3-8c13-e2b0d0524243,2025-04-30,michael.wang@silverventures.com,Michael,Wang,Silver Ventures,No-Show,Quinn Thomas,"May 06, 2025",ENT
86709ce2-55c4-4631-8a57-d1accdb87432,08-Jul-25,michelle.olson@huntenterprises.com,Michelle,Olson,Hunt Enterprises,Scheduled,Taylor Lee,"Jul 15, 2025",MM
13bf5f4c-1432-44d4-a22c-9f7f2ee0aaaa,06/04/2025,james.parks@velocityholdings.com,James,Parks,Velocity Holdings,Held,Alex Smith,16 June 2025,MM
5cc81eb5-5ed7-4068-81ee-bfcfaf3bbea9,2025-07-04,dennis.barry@brown-partners.com,Dennis,Barry,Brown Partners,Scheduled,Taylor Lee,20/07/2025,MM
bec5bfd2-1c6d-4f50-8b8d-df54c8775ccd,"Jul 11, 2025",paula.york@smith-nobleglobal.com,Paula,York,Smith-Noble Global,Scheduled,Casey Miller,15/07/2025,ENT
549d8b65-64b2-488c-ad5b-ce3f52113e35,06-18-2025,patricia.le@goldenenterprises.com,Patricia,Le,Golden Enterprises,Held,Alex Smith,20250702,MM
e5288453-9329-4fef-a42f-eb1ed379e620,20250709,raymond.taylor@lopezcapital.com,Raymond,Taylor,Lopez Capital,Scheduled,Morgan Brown,2025-07-22,MM
a6ec5333-c222-41da-a0ec-06864bdef844,2025/07/12 0:00,jerry.robertson@smithgroup.com,Jerry,Robertson,Smith Group,Scheduled,Alex Smith,07/26/2025,MM
fcadc1a6-81cf-4bd7-8527-eba0b82169b1,"Jul 10, 2025",ashley.aguilar@williamsholdings.com,Ashley,Aguilar,Williams Holdings,Scheduled,Alex Smith,30/07/2025,MM
5c5e1f69-b3c1-4e9a-b0a3-be6dffafaaae,20250419,alex.hernandez@summitcapital.com,Alex,Hernandez,Summit Capital,Held,Casey Miller,21/04/2025,ENT
361b726a-9bcc-42a1-af81-f6496b078ceb,19-May-25,marie.moody@titaninnovations.com,Marie,Moody,Titan Innovations,Held,Morgan Brown,05/21/2025,MM
7a7e929a-d960-46dd-bbbf-5a68bdb9e127,04-Jul-25,jason.lee@sanders-enterprises.com,Jason,Lee,Sanders Enterprises,No-Show,Casey Miller,07-05-2025,ENT
6b988cd6-8196-40d7-927a-670e6f421b87,25 May 2025,adam.vaughan@apexholdings.com,Adam,Vaughan,Apex Holdings,Held,Alex Smith,"May 28, 2025",MM
52b3b8ad-9d68-4ee4-9c6b-22506d8fe918,05-May-25,carla.gray@novagroup.com,Carla,Gray,Nova Group,Held,Morgan Brown,"May 09, 2025",MM
9d19677c-28ce-4d60-8970-6840b3f6550a,20/06/2025,thomas.jacobson@griffith-labs.com,Thomas,Jacobson,Griffith Labs,No-Show,Quinn Thomas,22/06/2025,ENT
8a7e45d6-f1c2-49db-9b15-06367d01f0a7,05/31/2025,william.barrett@horizonenterprises.com,William,Barrett,Horizon Enterprises,Held,Riley Davis,2025/06/02 0:00,SMB
e45d6389-6bfe-48df-b4e6-2b62435eab01,30-Apr-25,joyce.solis@goldendevices.com,Joyce,Solis,Golden Devices,Held,Taylor Lee,2025-05-05,MM
75f211bf-7783-4944-b2d4-7c8398d7154d,2025-07-04,crystal.ferguson@turner-studios.com,Crystal,Ferguson,Turner Studios,Scheduled,Jordan Johnson,23-Jul-25,MM
5abfa792-3585-4a02-80bb-104899ce4b2c,05/04/2025,julia.torres@novatechnologies.com,Julia,Torres,Nova Technologies,No-Show,Riley Davis,07 May 2025,SMB
e3917f62-0a1d-458d-83f7-81b4c460545d,12/04/2025,robert.potter@blueservices.com,Robert,Potter,Blue Services,No-Show,Morgan Brown,2025/04/13 0:00,MM
fb72f6b5-0579-46b6-b519-a0d77ff919d7,20250627,gregory.edwards@lee-whiteholdings.com,Gregory,Edwards,Lee-White Holdings,No-Show,Jordan Johnson,06/07/2025,MM
bbba27e9-6a3e-43f3-bc6a-ac9bbfe5b953,2025-07-04,leslie.tucker@wallace-martinezservices.com,Leslie,Tucker,Wallace-Martinez Services,Scheduled,Morgan Brown,"Jul 24, 2025",MM
a5f78bf3-f120-41e0-b566-986899d99f1f,07/08/2025,stephanie.salazar@mosaicsystems.com,Stephanie,Salazar,Mosaic Systems,Scheduled,Alex Smith,2025-07-27,MM
26dade40-0a8f-46b5-85d4-c3bff94537bd,"Jun 04, 2025",katherine.salas@pioneerholdings.com,Katherine,Salas,Pioneer Holdings,No-Show,Jordan Johnson,2025-06-16,MM
a5ef1f47-0384-4721-942e-d6c05cb2b8b2,20250511,shannon.ramsey@apexconsulting.com,Shannon,Ramsey,Apex Consulting,Held,Alex Smith,16-May-25,MM
0a716bb9-10e0-4afa-8d7c-124168792aca,06/23/2025,daniel.simmons@white-moralescapital.com,Daniel,Simmons,White-Morales Capital,No-Show,Alex Smith,03-Jul-25,MM
30ec8456-1656-4059-b1b6-f6fb1c8e3c06,06-19-2025,kelli.bradley@simontechnologies.com,Kelli,Bradley,Simon Technologies,No-Show,Taylor Lee,06-29-2025,MM
d6ee94c5-818c-40e9-be5f-8e340e540544,05/25/2025,madison.weber@novaenterprises.com,Madison,Weber,Nova Enterprises,Held,Taylor Lee,28/05/2025,MM
b0f5d148-5528-48cb-9d61-a19e3a6906f0,07-07-2025,amber.smith@wilson-malonesystems.com,Amber,Smith,Wilson-Malone Systems,Scheduled,Alex Smith,2025-07-21,MM
64977f91-a1aa-4271-95a1-f6aa0ee0ca80,17/05/2025,patty.perez@mosaictechnologies.com,Patty,Perez,Mosaic Technologies,Cancelled,Taylor Lee,23/05/2025,MM
6fce27bf-1272-4e89-97d9-4fc5564af6d5,01-Jul-25,catherine.ruiz@moon-ventures.com,Catherine,Ruiz,Moon Ventures,Scheduled,Jordan Johnson,20250718,MM
ad900838-c0cb-44d2-85a1-3d3580708c13,11 July 2025,brandi.saunders@williams-villanuevadynamics.com,Brandi,Saunders,Williams-Villanueva Dynamics,Scheduled,Alex Smith,"Jul 22, 2025",MM
a63e9b44-5b63-4a29-88e8-103ca7a87553,2025-07-01,thomas.atkins@nimbuspartners.com,Thomas,Atkins,Nimbus Partners,Scheduled,Taylor Lee,07-15-2025,MM
483895cd-83a0-448b-b3f7-2abfde23037a,07-Jul-25,sean.hampton@hernandez-davisholdings.com,Sean,Hampton,Hernandez-Davis Holdings,Scheduled,Jordan Johnson,07/20/2025,MM
b7ca859d-5f14-4a57-b739-984583ba6928,07/05/2025,frank.cordova@phoenixtechnologies.com,Frank,Cordova,Phoenix Technologies,Scheduled,Alex Smith,07/15/2025,MM
c603eeb7-0f89-4ac8-b9e0-01aadc76dee9,12/05/2025,sara.johnston@summitanalytics.com,Sara,Johnston,Summit Analytics,No-Show,Riley Davis,13-May-25,SMB
0cdd1d04-5f8e-457d-a0d1-b5701729610e,20250708,jeffrey.mills@horizonconsulting.com,Jeffrey,Mills,Horizon Consulting,Scheduled,Morgan Brown,17 July 2025,MM
0b0c42f9-8c2b-4f22-8822-14e6cf4d987b,"Apr 26, 2025",renee.bruce@summitventures.com,Renee,Bruce,Summit Ventures,Held,Jordan Johnson,04-28-2025,MM
54c950d6-c247-4aa4-8e35-88b33592c129,18-Jun-25,christopher.bass@forgeanalytics.com,Christopher,Bass,Forge Analytics,Held,Jordan Johnson,"Jun 07, 2025",MM
4a7e4157-dc73-451a-9989-8a2d9c0efb7c,07-05-2025,theresa.williams@redwoodworks.com,Theresa,Williams,Redwood Works,Held,Alex Smith,20/07/2025,MM
f0954b62-84e5-431a-adec-a005caec6807,05-21-2025,dana.martinez@mosaicstudios.com,Dana,Martinez,Mosaic Studios,Held,Casey Miller,26/05/2025,ENT
2a5f5229-6338-4f6a-a010-9f3a137335d4,20250705,melissa.welch@wise-deantechnologies.com,Melissa,Welch,Wise-Dean Technologies,Scheduled,Morgan Brown,18 July 2025,MM
c72a9501-4366-4352-89e3-a2764a59fc90,"Jul 10, 2025",michelle.wilson@vaughnservices.com,Michelle,Wilson,Vaughn Services,Scheduled,Taylor Lee,27 July 2025,MM
9d31dae3-38c3-4847-846e-82f554a6d510,2025/06/16 0:00,lawrence.adkins@phoenixnetworks.com,Lawrence,Adkins,Phoenix Networks,Held,Alex Smith,2025-06-27,MM
efbe81dc-064a-4277-8993-0edbd7e1b30f,18/06/2025,robin.santiago@phoenixservices.com,Robin,Santiago,Phoenix Services,No-Show,Morgan Brown,07/07/2025,MM
8767d02d-d878-43f1-87c5-c4c22fba783d,05/06/2025,darlene.miller@horizonstudios.com,Darlene,Miller,Horizon Studios,No-Show,Casey Miller,"May 08, 2025",ENT
91450b55-90d7-445f-9b05-86c2157f6580,"Jul 09, 2025",jane.calhoun@holtpartners.com,Jane,Calhoun,Holt Partners,Scheduled,Morgan Brown,07/25/2025,MM
a9229477-9cc2-42a4-9045-77db6388af41,2025/06/13 0:00,ashley.thompson@bell-lewisinnovations.com,Ashley,Thompson,Bell-Lewis Innovations,No-Show,Casey Miller,2025-06-15,ENT
83a850a5-1bc5-4198-83e3-6128f8667bc7,2025-07-03,lisa.guerrero@wellsdynamics.com,Lisa,Guerrero,Wells Dynamics,Scheduled,Jordan Johnson,2025/07/21 0:00,MM
1aaf589d-0264-41a8-ba43-4225944b843e,2025-07-05,beth.hudson@clark-figueroaservices.com,Beth,Hudson,Clark-Figueroa Services,Scheduled,Alex Smith,2025/07/24 0:00,MM
0fbe334e-4e6f-4a68-b8ba-92be747c03cf,25 June 2025,nicholas.poole@vargas-snyderworks.com,Nicholas,Poole,Vargas-Snyder Works,Scheduled,Alex Smith,07-12-2025,MM
a588e910-a17b-480a-9bca-58991b24adda,20250512,stephanie.manning@velocitynetworks.com,Stephanie,Manning,Velocity Networks,Canceled,Riley Davis,20250513,SMB
16961637-7829-4011-95e7-70aec1969b01,"Jun 22, 2025",sandra.carlson@palmer-labs.com,Sandra,Carlson,Palmer Labs,No-Show,Taylor Lee,"Jul 10, 2025",MM
f5857324-9c2a-4229-960d-da766cd757ce,12-Apr-25,aaron.miller@redwoodtechnologies.com,Aaron,Miller,Redwood Technologies,Held,Jordan Johnson,"Apr 15, 2025",MM
c698058b-c657-4c45-be27-a76aa212beb4,25 June 2025,gwendolyn.klein@cascadeenterprises.com,Gwendolyn,Klein,Cascade Enterprises,Held,Jordan Johnson,08-Jul-25,MM
6073df63-6cc0-4b38-a1ee-dc1e32a7687e,06-20-2025,zachary.duncan@weaver-thompsonanalytics.com,Zachary,Duncan,Weaver-Thompson Analytics,No-Show,Jordan Johnson,03-Jul-25,MM
504e404c-476a-4680-a7f3-5b6cf44502ec,26-Jun-25,leslie.villanueva@smith-fergusonservices.com,Leslie,Villanueva,Smith-Ferguson Services,No-Show,Alex Smith,09/07/2025,MM
3b95756a-da27-4438-8d96-e845ed0874f8,02-Jun-25,rhonda.martin@mosaicconsulting.com,Rhonda,Martin,Mosaic Consulting,No-Show,Riley Davis,"Jun 04, 2025",SMB
dfda87ad-391b-4d95-a523-5126c4e89499,2025-06-10,curtis.williams@velocityglobal.com,Curtis,Williams,Velocity Global,No-Show,Jordan Johnson,22/06/2025,MM
8fd27d25-63f1-4208-9f81-265366c842ab,2025/07/08 0:00,paul.hardin@price-technologies.com,Paul,Hardin,Price Technologies,Held,Casey Miller,2025/07/28 0:00,ENT
01dcb571-03d9-45b8-8094-795d5bcfa99b,17/05/2025,cristian.santos@vertexinnovations.com,Cristian,Santos,Vertex Innovations,No-Show,Jordan Johnson,"May 21, 2025",MM
94e70904-0e7a-4908-a40c-dcddae18dddb,"Jul 06, 2025",donna.winters@greer-pruittsolutions.com,Donna,Winters,Greer-Pruitt Solutions,Scheduled,Jordan Johnson,16 July 2025,MM
954ce9c3-50f1-41bf-a07c-316ec2ef8c79,07/06/2025,nicole.humphrey@millersystems.com,Nicole,Humphrey,Miller Systems,No-Show,Riley Davis,"Jul 07, 2025",SMB
7e05c128-9f4d-4491-8032-5a8f4a96a92e,06-24-2025,ryan.fisher@robertson-hickstechnologies.com,Ryan,Fisher,Robertson-Hicks Technologies,No-Show,Jordan Johnson,07-07-2025,MM
126a1b33-c2a6-490f-9525-842b9ac4f545,07-Jul-25,sandra.black@davis-systems.com,Sandra,Black,Davis Systems,Scheduled,Morgan Brown,07-19-2025,MM
1427f9f6-b5fa-4293-8f54-550d7874cb2e,06-Jul-25,tammy.franco@adkinssystems.com,Tammy,Franco,Adkins Systems,No-Show,Riley Davis,2025/07/08 0:00,SMB
376cff80-c8eb-4382-b7a3-5c713c860338,2025/07/07 0:00,brittany.taylor@huntergroup.com,Brittany,Taylor,Hunter Group,Scheduled,Jordan Johnson,21-Jul-25,MM
a588e910-a17b-480a-9bca-58991b24adda,20250512,stephanie.manning@velocitynetworks.com,Stephanie,Manning,Velocity Networks,Canceled,Riley Davis,20250513,SMB
5e8e368f-a032-4286-b7a0-0575846778cc,11 June 2025,angelica.keith@summitholdings.com,Angelica,Keith,Summit Holdings,Held,Jordan Johnson,28 June 2025,MM
d81db2fd-6fb1-4282-b501-630bc95c65f1,2025/07/08 0:00,robert.thomas@waltonanalytics.com,Robert,Thomas,Walton Analytics,Scheduled,Alex Smith,21/07/2025,MM
750af9f2-917b-4dba-bc1b-bfb23f7069db,23 April 2025,eric.williams@pioneerservices.com,Eric,Williams,Pioneer Services,No-Show,Morgan Brown,04-28-2025,MM
126dd26f-a798-4079-b80e-e78103a4bfeb,2025/06/28 0:00,travis.brown@proctor-works.com,Travis,Brown,Proctor Works,No-Show,Riley Davis,06/29/2025,SMB
42525a3f-44bb-4852-bb21-b9c5b6328556,"Jul 10, 2025",teresa.walker@jacksongroup.com,Teresa,Walker,Jackson Group,Scheduled,Taylor Lee,27/07/2025,MM
e20f4a05-7dca-4103-9b8d-45860a000d1e,04-May-25,crystal.robinson@bluedynamics.com,Crystal,Robinson,Blue Dynamics,Held,Jordan Johnson,05/05/2025,MM
